date,quiniela,period,position,result
2014-11-10,nacional,nocturna,3,0325
2014-11-10,nacional,nocturna,4,1739
2014-11-10,nacional,nocturna,5,7746
2014-11-10,nacional,nocturna,6,4119
2014-11-10,nacional,nocturna,7,0919
2014-11-10,nacional,nocturna,8,5713
2014-11-10,nacional,nocturna,9,3873
2014-11-10,nacional,nocturna,10,7935
2014-11-10,nacional,nocturna,11,5820
2014-11-10,nacional,nocturna,12,2163
2014-11-10,nacional,nocturna,13,0917
2014-11-10,nacional,nocturna,14,0511
2014-11-10,nacional,nocturna,15,0312
2014-11-10,nacional,nocturna,16,4028
2014-11-10,nacional,nocturna,17,2102
2014-11-10,nacional,nocturna,18,2894
2014-11-10,nacional,nocturna,19,8516
2014-11-10,nacional,nocturna,20,1636
2014-11-10,nacional,nocturna,Letras,HKNN
2014-11-11,nacional,nocturna, 1,5555
2014-11-11,nacional,nocturna,2,9035
2014-11-11,nacional,nocturna,3,3911
2014-11-11,nacional,nocturna,4,9045
2014-11-11,nacional,nocturna,5,1954
2014-11-11,nacional,nocturna,6,1741
2014-11-11,nacional,nocturna,7,9861
2014-11-11,nacional,nocturna,8,1217
2014-11-11,nacional,nocturna,9,5706
2014-11-11,nacional,nocturna,10,8145
2014-11-11,nacional,nocturna,11,6276
2014-11-11,nacional,nocturna,12,0406
2014-11-11,nacional,nocturna,13,9243
2014-11-11,nacional,nocturna,14,5252
2014-11-11,nacional,nocturna,15,9042
2014-11-11,nacional,nocturna,16,1986
2014-11-11,nacional,nocturna,17,9061
2014-11-11,nacional,nocturna,18,4592
2014-11-11,nacional,nocturna,19,1807
2014-11-11,nacional,nocturna,20,8266
2014-11-11,nacional,nocturna,Letras,OKWZ
2014-11-12,nacional,nocturna, 1,2620
2014-11-12,nacional,nocturna,2,1130
2014-11-12,nacional,nocturna,3,9339
2014-11-12,nacional,nocturna,4,7859
2014-11-12,nacional,nocturna,5,6139
2014-11-12,nacional,nocturna,6,3500
2014-11-12,nacional,nocturna,7,3747
2014-11-12,nacional,nocturna,8,1303
2014-11-12,nacional,nocturna,9,9742
2014-11-12,nacional,nocturna,10,1590
2014-11-12,nacional,nocturna,11,3435
2014-11-12,nacional,nocturna,12,2903
2014-11-12,nacional,nocturna,13,9402
2014-11-12,nacional,nocturna,14,2098
2014-11-12,nacional,nocturna,15,9218
2014-11-12,nacional,nocturna,16,6269
2014-11-12,nacional,nocturna,17,8854
2014-11-12,nacional,nocturna,18,8153
2014-11-12,nacional,nocturna,19,8421
2014-11-12,nacional,nocturna,20,5696
2014-11-12,nacional,nocturna,Letras,OUFJ
2014-11-13,nacional,nocturna, 1,5748
2014-11-13,nacional,nocturna,2,6662
2014-11-13,nacional,nocturna,3,2480
2014-11-13,nacional,nocturna,4,2916
2014-11-13,nacional,nocturna,5,3976
2014-11-13,nacional,nocturna,6,4775
2014-11-13,nacional,nocturna,7,3996
2014-11-13,nacional,nocturna,8,7392
2014-11-13,nacional,nocturna,9,7711
2014-11-13,nacional,nocturna,10,1546
2014-11-13,nacional,nocturna,11,4077
2014-11-13,nacional,nocturna,12,3375
2014-11-13,nacional,nocturna,13,6848
2014-11-13,nacional,nocturna,14,4846
2014-11-13,nacional,nocturna,15,3807
2014-11-13,nacional,nocturna,16,0350
2014-11-13,nacional,nocturna,17,0094
2014-11-13,nacional,nocturna,18,4775
2014-11-13,nacional,nocturna,19,2368
2014-11-13,nacional,nocturna,20,9976
2014-11-13,nacional,nocturna,Letras,IGTW
2014-11-14,nacional,nocturna, 1,5174
2014-11-14,nacional,nocturna,2,3115
2014-11-14,nacional,nocturna,3,5966
2014-11-14,nacional,nocturna,4,5976
2014-11-14,nacional,nocturna,5,8216
2014-11-14,nacional,nocturna,6,9214
2014-11-14,nacional,nocturna,7,7507
2014-11-14,nacional,nocturna,8,9143
2014-11-14,nacional,nocturna,9,7355
2014-11-14,nacional,nocturna,10,4095
2014-11-14,nacional,nocturna,11,3045
2014-11-14,nacional,nocturna,12,6171
2014-11-14,nacional,nocturna,13,9454
2014-11-14,nacional,nocturna,14,4604
2014-11-14,nacional,nocturna,15,4855
2014-11-14,nacional,nocturna,16,9573
2014-11-14,nacional,nocturna,17,7426
2014-11-14,nacional,nocturna,18,3834
2014-11-14,nacional,nocturna,19,4037
2014-11-14,nacional,nocturna,20,1998
2014-11-14,nacional,nocturna,Letras,AOJW
2014-11-15,nacional,nocturna, 1,0191
2014-11-15,nacional,nocturna,2,4478
2014-11-15,nacional,nocturna,3,6900
2014-11-15,nacional,nocturna,4,7193
2014-11-15,nacional,nocturna,5,9927
2014-11-15,nacional,nocturna,6,7701
2014-11-15,nacional,nocturna,7,0057
2014-11-15,nacional,nocturna,8,4977
2014-11-15,nacional,nocturna,9,3638
2014-11-15,nacional,nocturna,10,7358
2014-11-15,nacional,nocturna,11,2641
2014-11-15,nacional,nocturna,12,3132
2014-11-15,nacional,nocturna,13,9694
2014-11-15,nacional,nocturna,14,5224
2014-11-15,nacional,nocturna,15,9621
2014-11-15,nacional,nocturna,16,5588
2014-11-15,nacional,nocturna,17,4221
2014-11-15,nacional,nocturna,18,1209
2014-11-15,nacional,nocturna,19,3468
2014-11-15,nacional,nocturna,20,9224
2014-11-15,nacional,nocturna,Letras,AONW
2014-11-17,nacional,nocturna, 1,2624
2014-11-17,nacional,nocturna,2,3297
2014-11-17,nacional,nocturna,3,1115
2014-11-17,nacional,nocturna,4,8551
2014-11-17,nacional,nocturna,5,1755
2014-11-17,nacional,nocturna,6,5928
2014-11-17,nacional,nocturna,7,2638
2014-11-17,nacional,nocturna,8,7540
2014-11-17,nacional,nocturna,9,8911
2014-11-17,nacional,nocturna,10,1124
2014-11-17,nacional,nocturna,11,8370
2014-11-17,nacional,nocturna,12,7728
2014-11-17,nacional,nocturna,13,4150
2014-11-17,nacional,nocturna,14,4253
2014-11-17,nacional,nocturna,15,1756
2014-11-17,nacional,nocturna,16,4744
2014-11-17,nacional,nocturna,17,0412
2014-11-17,nacional,nocturna,18,9874
2014-11-17,nacional,nocturna,19,0781
2014-11-17,nacional,nocturna,20,7366
2014-11-17,nacional,nocturna,Letras,OHPR
2014-11-18,nacional,nocturna, 1,7180
2014-11-18,nacional,nocturna,2,8622
2014-11-18,nacional,nocturna,3,3049
2014-11-18,nacional,nocturna,4,2888
2014-11-18,nacional,nocturna,5,2110
2014-11-18,nacional,nocturna,6,8474
2014-11-18,nacional,nocturna,7,1176
2014-11-18,nacional,nocturna,8,8300
2014-11-18,nacional,nocturna,9,0260
2014-11-18,nacional,nocturna,10,5787
2014-11-18,nacional,nocturna,11,3269
2014-11-18,nacional,nocturna,12,9545
2014-11-18,nacional,nocturna,13,9213
2014-11-18,nacional,nocturna,14,9435
2014-11-18,nacional,nocturna,15,4405
2014-11-18,nacional,nocturna,16,6316
2014-11-18,nacional,nocturna,17,3625
2014-11-18,nacional,nocturna,18,0251
2014-11-18,nacional,nocturna,19,2018
2014-11-18,nacional,nocturna,20,5672
2014-11-18,nacional,nocturna,Letras,JNWW
2014-11-19,nacional,nocturna, 1,5444
2014-11-19,nacional,nocturna,2,7202
2014-11-19,nacional,nocturna,3,9013
2014-11-19,nacional,nocturna,4,1409
