date,quiniela,period,position,result
2014-11-08,buenos-aires,vespertina,6,3196
2014-11-08,buenos-aires,vespertina,7,8327
2014-11-08,buenos-aires,vespertina,8,8236
2014-11-08,buenos-aires,vespertina,9,2599
2014-11-08,buenos-aires,vespertina,10,9868
2014-11-08,buenos-aires,vespertina,11,8600
2014-11-08,buenos-aires,vespertina,12,8753
2014-11-08,buenos-aires,vespertina,13,5850
2014-11-08,buenos-aires,vespertina,14,2413
2014-11-08,buenos-aires,vespertina,15,8046
2014-11-08,buenos-aires,vespertina,16,4021
2014-11-08,buenos-aires,vespertina,17,7364
2014-11-08,buenos-aires,vespertina,18,2980
2014-11-08,buenos-aires,vespertina,19,3866
2014-11-08,buenos-aires,vespertina,20,5148
2014-11-08,buenos-aires,vespertina,Letras,- - - 
2014-11-10,buenos-aires,vespertina, 1,0090
2014-11-10,buenos-aires,vespertina,2,2663
2014-11-10,buenos-aires,vespertina,3,9806
2014-11-10,buenos-aires,vespertina,4,5976
2014-11-10,buenos-aires,vespertina,5,4888
2014-11-10,buenos-aires,vespertina,6,1887
2014-11-10,buenos-aires,vespertina,7,9630
2014-11-10,buenos-aires,vespertina,8,3394
2014-11-10,buenos-aires,vespertina,9,2094
2014-11-10,buenos-aires,vespertina,10,7997
2014-11-10,buenos-aires,vespertina,11,6601
2014-11-10,buenos-aires,vespertina,12,5898
2014-11-10,buenos-aires,vespertina,13,6914
2014-11-10,buenos-aires,vespertina,14,2905
2014-11-10,buenos-aires,vespertina,15,8081
2014-11-10,buenos-aires,vespertina,16,6878
2014-11-10,buenos-aires,vespertina,17,8778
2014-11-10,buenos-aires,vespertina,18,3370
2014-11-10,buenos-aires,vespertina,19,3633
2014-11-10,buenos-aires,vespertina,20,5130
2014-11-10,buenos-aires,vespertina,Letras,- - - 
2014-11-11,buenos-aires,vespertina, 1,1811
2014-11-11,buenos-aires,vespertina,2,5900
2014-11-11,buenos-aires,vespertina,3,9417
2014-11-11,buenos-aires,vespertina,4,7263
