date,quiniela,period,position,result
2014-11-26,nacional,vespertina,11,0045
2014-11-26,nacional,vespertina,12,9597
2014-11-26,nacional,vespertina,13,3428
2014-11-26,nacional,vespertina,14,6546
2014-11-26,nacional,vespertina,15,2394
2014-11-26,nacional,vespertina,16,8941
2014-11-26,nacional,vespertina,17,0599
2014-11-26,nacional,vespertina,18,2794
2014-11-26,nacional,vespertina,19,7397
2014-11-26,nacional,vespertina,20,1653
2014-11-26,nacional,vespertina,Letras,AIJR 
2014-11-27,nacional,vespertina, 1,5214
2014-11-27,nacional,vespertina,2,7017
2014-11-27,nacional,vespertina,3,1290
2014-11-27,nacional,vespertina,4,5700
2014-11-27,nacional,vespertina,5,4337
2014-11-27,nacional,vespertina,6,0556
2014-11-27,nacional,vespertina,7,8042
2014-11-27,nacional,vespertina,8,9349
2014-11-27,nacional,vespertina,9,8720
2014-11-27,nacional,vespertina,10,4092
2014-11-27,nacional,vespertina,11,9017
2014-11-27,nacional,vespertina,12,1119
2014-11-27,nacional,vespertina,13,1579
2014-11-27,nacional,vespertina,14,3926
2014-11-27,nacional,vespertina,15,9874
2014-11-27,nacional,vespertina,16,2108
2014-11-27,nacional,vespertina,17,9954
2014-11-27,nacional,vespertina,18,9788
2014-11-27,nacional,vespertina,19,1050
2014-11-27,nacional,vespertina,20,2730
2014-11-27,nacional,vespertina,Letras,UFMV 
2014-11-28,nacional,vespertina, 1,7698
2014-11-28,nacional,vespertina,2,1527
2014-11-28,nacional,vespertina,3,3850
2014-11-28,nacional,vespertina,4,9509
2014-11-28,nacional,vespertina,5,5499
2014-11-28,nacional,vespertina,6,3762
2014-11-28,nacional,vespertina,7,2813
2014-11-28,nacional,vespertina,8,0760
2014-11-28,nacional,vespertina,9,2837
2014-11-28,nacional,vespertina,10,1686
2014-11-28,nacional,vespertina,11,1566
2014-11-28,nacional,vespertina,12,7344
2014-11-28,nacional,vespertina,13,0193
2014-11-28,nacional,vespertina,14,4248
2014-11-28,nacional,vespertina,15,1442
2014-11-28,nacional,vespertina,16,8516
2014-11-28,nacional,vespertina,17,2218
2014-11-28,nacional,vespertina,18,8537
2014-11-28,nacional,vespertina,19,4172
2014-11-28,nacional,vespertina,20,3586
2014-11-28,nacional,vespertina,Letras,DLMN 
2014-11-29,nacional,vespertina, 1,9933
2014-11-29,nacional,vespertina,2,7498
2014-11-29,nacional,vespertina,3,3978
2014-11-29,nacional,vespertina,4,8463
2014-11-29,nacional,vespertina,5,9041
2014-11-29,nacional,vespertina,6,4260
2014-11-29,nacional,vespertina,7,3465
2014-11-29,nacional,vespertina,8,0021
2014-11-29,nacional,vespertina,9,2682
2014-11-29,nacional,vespertina,10,1562
2014-11-29,nacional,vespertina,11,0174
2014-11-29,nacional,vespertina,12,8689
2014-11-29,nacional,vespertina,13,5394
2014-11-29,nacional,vespertina,14,2915
2014-11-29,nacional,vespertina,15,6916
2014-11-29,nacional,vespertina,16,4904
2014-11-29,nacional,vespertina,17,7001
2014-11-29,nacional,vespertina,18,6224
2014-11-29,nacional,vespertina,19,8067
2014-11-29,nacional,vespertina,20,6720
2014-11-29,nacional,vespertina,Letras,HNPT 
2014-12-01,nacional,vespertina, 1,3701
2014-12-01,nacional,vespertina,2,6386
2014-12-01,nacional,vespertina,3,4166
2014-12-01,nacional,vespertina,4,1706
2014-12-01,nacional,vespertina,5,5128
2014-12-01,nacional,vespertina,6,0191
2014-12-01,nacional,vespertina,7,1901
2014-12-01,nacional,vespertina,8,7882
2014-12-01,nacional,vespertina,9,8624
2014-12-01,nacional,vespertina,10,8881
2014-12-01,nacional,vespertina,11,3732
2014-12-01,nacional,vespertina,12,7800
2014-12-01,nacional,vespertina,13,5586
2014-12-01,nacional,vespertina,14,2708
2014-12-01,nacional,vespertina,15,9943
2014-12-01,nacional,vespertina,16,9294
2014-12-01,nacional,vespertina,17,7277
2014-12-01,nacional,vespertina,18,8376
2014-12-01,nacional,vespertina,19,7388
2014-12-01,nacional,vespertina,20,5428
2014-12-01,nacional,vespertina,Letras,OCGW 
2014-12-02,nacional,vespertina, 1,0534
2014-12-02,nacional,vespertina,2,1897
2014-12-02,nacional,vespertina,3,4352
2014-12-02,nacional,vespertina,4,3242
2014-12-02,nacional,vespertina,5,0097
2014-12-02,nacional,vespertina,6,8120
2014-12-02,nacional,vespertina,7,7917
2014-12-02,nacional,vespertina,8,1267
2014-12-02,nacional,vespertina,9,5279
2014-12-02,nacional,vespertina,10,3474
2014-12-02,nacional,vespertina,11,8826
2014-12-02,nacional,vespertina,12,1194
2014-12-02,nacional,vespertina,13,3678
2014-12-02,nacional,vespertina,14,4697
2014-12-02,nacional,vespertina,15,2143
2014-12-02,nacional,vespertina,16,9921
2014-12-02,nacional,vespertina,17,1046
2014-12-02,nacional,vespertina,18,0971
2014-12-02,nacional,vespertina,19,1365
2014-12-02,nacional,vespertina,20,2294
2014-12-02,nacional,vespertina,Letras,OBCN 
2014-12-03,nacional,vespertina, 1,3260
2014-12-03,nacional,vespertina,2,8991
2014-12-03,nacional,vespertina,3,9200
2014-12-03,nacional,vespertina,4,9117
2014-12-03,nacional,vespertina,5,0276
2014-12-03,nacional,vespertina,6,7583
2014-12-03,nacional,vespertina,7,0128
2014-12-03,nacional,vespertina,8,5312
2014-12-03,nacional,vespertina,9,1731
2014-12-03,nacional,vespertina,10,6545
2014-12-03,nacional,vespertina,11,4704
2014-12-03,nacional,vespertina,12,8457
2014-12-03,nacional,vespertina,13,0884
2014-12-03,nacional,vespertina,14,5764
2014-12-03,nacional,vespertina,15,0995
2014-12-03,nacional,vespertina,16,9639
2014-12-03,nacional,vespertina,17,1052
2014-12-03,nacional,vespertina,18,9944
2014-12-03,nacional,vespertina,19,4132
2014-12-03,nacional,vespertina,20,1742
2014-12-03,nacional,vespertina,Letras,AGRY 
2014-12-04,nacional,vespertina, 1,8651
2014-12-04,nacional,vespertina,2,4526
2014-12-04,nacional,vespertina,3,7291
2014-12-04,nacional,vespertina,4,0642
2014-12-04,nacional,vespertina,5,3722
2014-12-04,nacional,vespertina,6,5318
2014-12-04,nacional,vespertina,7,4572
2014-12-04,nacional,vespertina,8,6454
2014-12-04,nacional,vespertina,9,7899
2014-12-04,nacional,vespertina,10,3292
2014-12-04,nacional,vespertina,11,2425
2014-12-04,nacional,vespertina,12,5025
2014-12-04,nacional,vespertina,13,0560
2014-12-04,nacional,vespertina,14,6057
2014-12-04,nacional,vespertina,15,6212
2014-12-04,nacional,vespertina,16,6573
2014-12-04,nacional,vespertina,17,0919
2014-12-04,nacional,vespertina,18,6417
2014-12-04,nacional,vespertina,19,2582
2014-12-04,nacional,vespertina,20,9429
2014-12-04,nacional,vespertina,Letras,GJRV 
2014-12-05,nacional,vespertina, 1,7897
2014-12-05,nacional,vespertina,2,0954
2014-12-05,nacional,vespertina,3,3843
2014-12-05,nacional,vespertina,4,0891
2014-12-05,nacional,vespertina,5,1338
2014-12-05,nacional,vespertina,6,8288
2014-12-05,nacional,vespertina,7,8936
2014-12-05,nacional,vespertina,8,6678
2014-12-05,nacional,vespertina,9,5219
2014-12-05,nacional,vespertina,10,6248
2014-12-05,nacional,vespertina,11,6612
2014-12-05,nacional,vespertina,12,9510
2014-12-05,nacional,vespertina,13,4859
2014-12-05,nacional,vespertina,14,2060
2014-12-05,nacional,vespertina,15,5580
2014-12-05,nacional,vespertina,16,0815
2014-12-05,nacional,vespertina,17,6712
2014-12-05,nacional,vespertina,18,6559
2014-12-05,nacional,vespertina,19,2122
2014-12-05,nacional,vespertina,20,3537
2014-12-05,nacional,vespertina,Letras,STTW 
2014-12-06,nacional,vespertina, 1,5217
2014-12-06,nacional,vespertina,2,9625
2014-12-06,nacional,vespertina,3,2776
2014-12-06,nacional,vespertina,4,8440
2014-12-06,nacional,vespertina,5,6891
2014-12-06,nacional,vespertina,6,6633
2014-12-06,nacional,vespertina,7,4923
2014-12-06,nacional,vespertina,8,3800
2014-12-06,nacional,vespertina,9,3356
2014-12-06,nacional,vespertina,10,4100
2014-12-06,nacional,vespertina,11,0989
2014-12-06,nacional,vespertina,12,5936
2014-12-06,nacional,vespertina,13,9154
2014-12-06,nacional,vespertina,14,5599
2014-12-06,nacional,vespertina,15,3307
2014-12-06,nacional,vespertina,16,6185
2014-12-06,nacional,vespertina,17,7351
2014-12-06,nacional,vespertina,18,9936
2014-12-06,nacional,vespertina,19,7858
2014-12-06,nacional,vespertina,20,5847
2014-12-06,nacional,vespertina,Letras,MPSX 
2014-12-09,nacional,vespertina, 1,2057
2014-12-09,nacional,vespertina,2,1384
2014-12-09,nacional,vespertina,3,9222
2014-12-09,nacional,vespertina,4,3697
2014-12-09,nacional,vespertina,5,0774
2014-12-09,nacional,vespertina,6,2288
2014-12-09,nacional,vespertina,7,3260
2014-12-09,nacional,vespertina,8,0820
2014-12-09,nacional,vespertina,9,9772
2014-12-09,nacional,vespertina,10,7831
2014-12-09,nacional,vespertina,11,1538
2014-12-09,nacional,vespertina,12,7080
2014-12-09,nacional,vespertina,13,9043
2014-12-09,nacional,vespertina,14,0964
2014-12-09,nacional,vespertina,15,3880
2014-12-09,nacional,vespertina,16,1647
2014-12-09,nacional,vespertina,17,6800
2014-12-09,nacional,vespertina,18,5281
2014-12-09,nacional,vespertina,19,8280
2014-12-09,nacional,vespertina,20,2930
2014-12-09,nacional,vespertina,Letras,AINR 
2014-12-10,nacional,vespertina, 1,3256
2014-12-10,nacional,vespertina,2,5470
2014-12-10,nacional,vespertina,3,0808
2014-12-10,nacional,vespertina,4,2851
